prolificPID,recID,questionNumber,response,created_at
61068e53a1ecfcf4d50b9219,5,2,1,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,5,3,4,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,5,4,5,2023-06-14T15:04:49Z
61068e53a1ecfcf4d50b9219,5,5,5,2023-06-14T15:04:49Z
613233f2952e67a47f51db87,0,1,false,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,0,2,3,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,0,3,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,0,4,4,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,0,5,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,1,1,true,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,1,2,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,1,3,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,1,4,4,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,1,5,4,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,2,1,true,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,2,2,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,2,3,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,2,4,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,2,5,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,3,1,false,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,3,2,4,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,3,3,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,3,4,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,3,5,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,4,1,true,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,4,2,3,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,4,3,4,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,4,4,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,4,5,4,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,5,1,true,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,5,2,3,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,5,3,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,5,4,5,2023-06-14T15:05:56Z
613233f2952e67a47f51db87,5,5,5,2023-06-14T15:05:56Z
5f7b241d63e1da06afec1b30,0,1,true,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,0,2,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,0,3,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,0,4,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,0,5,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,1,1,true,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,1,2,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,1,3,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,1,4,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,1,5,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,2,1,false,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,2,2,4,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,2,3,4,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,2,4,4,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,2,5,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,3,1,false,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,3,2,2,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,3,3,4,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,3,4,3,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,3,5,4,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,4,1,true,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,4,2,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,4,3,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,4,4,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,4,5,4,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,5,1,false,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,5,2,4,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,5,3,5,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,5,4,4,2023-06-14T15:07:05Z
5f7b241d63e1da06afec1b30,5,5,5,2023-06-14T15:07:05Z
60657335c3bd41f3fa18d2c4,0,1,false,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,0,2,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,0,3,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,0,4,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,0,5,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,1,1,true,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,1,2,3,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,1,3,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,1,4,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,1,5,3,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,2,1,false,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,2,2,2,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,2,3,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,2,4,2,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,2,5,3,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,3,1,true,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,3,2,5,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,3,3,5,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,3,4,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,3,5,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,4,1,true,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,4,2,3,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,4,3,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,4,4,4,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,4,5,3,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,5,1,false,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,5,2,3,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,5,3,3,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,5,4,2,2023-06-14T15:08:17Z
60657335c3bd41f3fa18d2c4,5,5,2,2023-06-14T15:08:17Z
5e19e188913e52263e3b2d9d,0,1,true,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,0,2,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,0,3,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,0,4,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,0,5,4,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,1,1,true,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,1,2,4,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,1,3,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,1,4,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,1,5,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,2,1,true,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,2,2,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,2,3,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,2,4,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,2,5,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,3,1,true,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,3,2,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,3,3,4,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,3,4,4,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,3,5,4,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,4,1,true,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,4,2,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,4,3,2,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,4,4,1,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,4,5,4,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,5,1,true,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,5,2,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,5,3,4,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,5,4,5,2023-06-14T15:09:22Z
5e19e188913e52263e3b2d9d,5,5,5,2023-06-14T15:09:22Z
613a5bc472553c6e7dd1395c,0,1,false,2023-06-14T15:09:25Z
613a5bc472553c6e7dd1395c,0,2,3,2023-06-14T15:09:25Z
613a5bc472553c6e7dd1395c,0,3,4,2023-06-14T15:09:25Z
613a5bc472553c6e7dd1395c,0,4,3,2023-06-14T15:09:25Z
613a5bc472553c6e7dd1395c,0,5,4,2023-06-14T15:09:25Z
613a5bc472553c6e7dd1395c,1,1,true,2023-06-14T15:09:25Z
613a5bc472553c6e7dd1395c,1,2,3,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,1,3,3,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,1,4,5,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,1,5,4,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,2,1,false,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,2,2,4,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,2,3,3,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,2,4,4,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,2,5,4,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,3,1,false,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,3,2,2,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,3,3,4,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,3,4,4,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,3,5,3,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,4,1,true,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,4,2,5,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,4,3,5,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,4,4,5,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,4,5,5,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,5,1,true,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,5,2,4,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,5,3,4,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,5,4,4,2023-06-14T15:09:26Z
613a5bc472553c6e7dd1395c,5,5,4,2023-06-14T15:09:26Z
5e24e2abaedc2c76590bbace,0,1,true,2023-06-14T15:10:25Z
5e24e2abaedc2c76590bbace,0,2,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,0,3,2,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,0,4,2,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,0,5,2,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,1,1,false,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,1,2,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,1,3,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,1,4,3,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,1,5,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,2,1,true,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,2,2,3,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,2,3,2,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,2,4,3,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,2,5,3,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,3,1,false,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,3,2,2,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,3,3,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,3,4,2,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,3,5,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,4,1,false,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,4,2,2,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,4,3,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,4,4,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,4,5,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,5,1,false,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,5,2,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,5,3,3,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,5,4,4,2023-06-14T15:10:27Z
5e24e2abaedc2c76590bbace,5,5,3,2023-06-14T15:10:27Z
5f28e10752b92a26587aed10,0,1,true,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,0,2,5,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,0,3,2,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,0,4,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,0,5,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,1,1,true,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,1,2,5,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,1,3,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,1,4,5,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,1,5,5,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,2,1,true,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,2,2,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,2,3,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,2,4,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,2,5,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,3,1,false,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,3,2,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,3,3,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,3,4,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,3,5,3,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,4,1,false,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,4,2,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,4,3,5,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,4,4,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,4,5,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,5,1,false,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,5,2,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,5,3,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,5,4,4,2023-06-14T15:10:43Z
5f28e10752b92a26587aed10,5,5,3,2023-06-14T15:10:43Z
5f2710df5d5c6c3f0fa9c2a7,0,1,true,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,0,2,4,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,0,3,4,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,0,4,3,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,0,5,3,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,1,1,false,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,1,2,4,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,1,3,4,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,1,4,4,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,1,5,4,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,2,1,true,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,2,2,2,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,2,3,3,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,2,4,2,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,2,5,2,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,3,1,false,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,3,2,2,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,3,3,3,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,3,4,3,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,3,5,2,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,4,1,true,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,4,2,2,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,4,3,2,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,4,4,2,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,4,5,1,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,5,1,true,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,5,2,1,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,5,3,1,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,5,4,1,2023-06-14T15:11:06Z
5f2710df5d5c6c3f0fa9c2a7,5,5,1,2023-06-14T15:11:06Z
61325851c8a9eb311bc63c3d,0,1,true,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,0,2,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,0,3,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,0,4,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,0,5,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,1,1,true,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,1,2,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,1,3,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,1,4,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,1,5,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,2,1,true,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,2,2,4,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,2,3,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,2,4,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,2,5,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,3,1,true,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,3,2,3,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,3,3,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,3,4,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,3,5,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,4,1,false,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,4,2,2,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,4,3,1,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,4,4,1,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,4,5,1,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,5,1,false,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,5,2,1,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,5,3,1,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,5,4,1,2023-06-14T15:11:34Z
61325851c8a9eb311bc63c3d,5,5,1,2023-06-14T15:11:34Z
61758425384ddf2a6c75fc3b,0,1,false,2023-06-14T15:12:31Z
61758425384ddf2a6c75fc3b,0,2,2,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,0,3,4,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,0,4,3,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,0,5,2,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,1,1,false,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,1,2,4,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,1,3,5,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,1,4,4,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,1,5,5,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,2,1,false,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,2,2,3,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,2,3,5,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,2,4,2,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,2,5,4,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,3,1,true,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,3,2,5,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,3,3,5,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,3,4,5,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,3,5,5,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,4,1,false,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,4,2,4,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,4,3,4,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,4,4,3,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,4,5,4,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,5,1,false,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,5,2,3,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,5,3,5,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,5,4,5,2023-06-14T15:12:33Z
61758425384ddf2a6c75fc3b,5,5,5,2023-06-14T15:12:33Z
61070764aa95fd53ab16bc34,0,1,false,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,0,2,1,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,0,3,1,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,0,4,1,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,0,5,1,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,1,1,false,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,1,2,1,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,1,3,1,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,1,4,1,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,1,5,1,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,2,1,false,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,2,2,3,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,2,3,2,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,2,4,2,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,2,5,3,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,3,1,true,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,3,2,3,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,3,3,4,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,3,4,4,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,3,5,3,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,4,1,false,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,4,2,2,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,4,3,4,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,4,4,4,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,4,5,4,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,5,1,true,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,5,2,2,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,5,3,4,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,5,4,4,2023-06-14T15:12:35Z
61070764aa95fd53ab16bc34,5,5,4,2023-06-14T15:12:35Z
613114f5f444d896a04594a1,0,1,false,2023-06-14T15:14:48Z
613114f5f444d896a04594a1,0,2,4,2023-06-14T15:14:51Z
613114f5f444d896a04594a1,0,3,4,2023-06-14T15:14:51Z
613114f5f444d896a04594a1,0,4,4,2023-06-14T15:14:51Z
613114f5f444d896a04594a1,0,5,5,2023-06-14T15:14:51Z
613114f5f444d896a04594a1,1,1,false,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,1,2,4,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,1,3,4,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,1,4,4,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,1,5,4,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,2,1,false,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,2,2,5,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,2,3,5,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,2,4,5,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,2,5,5,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,3,1,false,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,3,2,2,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,3,3,2,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,3,4,3,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,3,5,4,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,4,1,true,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,4,2,3,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,4,3,4,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,4,4,3,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,4,5,4,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,5,1,true,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,5,2,4,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,5,3,2,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,5,4,2,2023-06-14T15:14:52Z
613114f5f444d896a04594a1,5,5,2,2023-06-14T15:14:52Z
5ec2b0ff8838ba0b2829e7db,0,1,false,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,0,2,4,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,0,3,3,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,0,4,4,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,0,5,4,2023-06-14T15:15:16Z
